gene	product	Total_all	8h_all	10h_all	12h_all	14h_all	16h_all	18h_all	20h_all	Total_fimo	8h_fimo	10h_fimo	12h_fimo	14h_fimo	16h_fimo	18h_fimo	20h_fimo	Total_pred	8h_pred	10h_pred	12h_pred	14h_pred	16h_pred	18h_pred	20h_pred	Total_chip	8h_chip	10h_chip	12h_chip	14h_chip	16h_chip	18h_chip	20h_chip
"SVEN_0867"	"hypothetical protein"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_2998"	"Substrate-specific component NikM of nickel ECF transporter or Additional substrate-specific component NikN of nickel ECF transporter"	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0
"SVEN_2640"	"5-methylcytosine-specific restriction related enzyme"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1194"	"LSU ribosomal protein L35p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1106"	"SSU ribosomal protein S4p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_1123"	"Pyridoxine biosynthesis glutamine amidotransferase%2C synthase subunit"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5722"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6717"	"ABC transporter periplasmic-binding protein YtfQ"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1048"	"putative transport protein"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0
"SVEN_2416"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7149"	"hypothetical protein"	3	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3397"	"hypothetical protein"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4881"	"transcriptional regulator%2C LuxR family"	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5433"	"putative two-component system response regulator"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5540"	"putative membrane protein"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3029"	"Penicillin amidase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_6001"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1426"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4346"	"DNA-directed RNA polymerase beta subunit"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4493"	"hypothetical protein"	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_5881"	"Translation elongation factor G"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4489"	"hypothetical protein"	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_6525"	"ATP-dependent DNA helicase RecQ"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5240"	"5-carboxymethyl-2-hydroxymuconate delta-isomerase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_7326"	"Phospholipase C"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4174"	"regulatory protein"	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3626"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0
"SVEN_3371"	"Aspartate-semialdehyde dehydrogenase"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0081"	"D-3-phosphoglycerate dehydrogenase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1458"	"hypothetical protein"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4403"	"Translation initiation factor 1"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_2229"	"two-component system sensor kinase"	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0
"SVEN_2295"	"Glycyl-tRNA synthetase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_6308"	"Transcriptional regulator%2C TetR family"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4065"	"hypothetical protein"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_3121"	"putative membrane protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0784"	"protein YceG"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1
"SVEN_3725"	"putative ABC transporter ATP-binding protein"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5056"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5297"	"Endonuclease"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4317"	"NADH-ubiquinone oxidoreductase chain N"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4069"	"hypothetical protein"	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_2406"	"putative membrane protein"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_2965"	"hypothetical protein"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1271"	"putative peptidase"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1
"SVEN_4766"	"Oligopeptide transport system permease protein OppB"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6881"	"hypothetical protein"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2358"	"Phosphoglycerate mutase family"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5602"	"hypothetical protein"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2608"	"putative two-component system response regulator"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5469"	"GTP pyrophosphokinase%2C (p)ppGpp synthetase I"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4899"	"Maltose or maltodextrin ABC transporter%2C permease protein MalG"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5374"	"hypothetical protein"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5769"	"hypothetical protein"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5652"	"hypothetical protein"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0
"SVEN_1156"	"Methionine ABC transporter substrate-binding protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5271"	"hypothetical protein"	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1
"SVEN_5385"	"SSU ribosomal protein S15p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_3876"	"Transcriptional regulator%2C MarR family"	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3672"	"tRNA nucleotidyltransferase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3909"	"5-nucleotidase"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2751"	"putative two-component system response regulator"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_7353"	"hypothetical protein"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4697"	"putative integral membrane protein"	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7451"	"hypothetical protein"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4413"	"SSU ribosomal protein S9p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3098"	"putative thiolase"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0977"	"hypothetical protein"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5052"	"Transcriptional regulator%2C MarR family"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4043"	"Alpha%2Calpha-trehalose-phosphate synthase"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_7305"	"MoxR ATPases"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_0590"	"hypothetical protein"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_7404"	"Aldo-keto reductase"	3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
"SVEN_0559"	"regulatory protein%2C TetR"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5501"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2607"	"Transcriptional regulator%2C IclR family"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5968"	"Transcriptional regulator%2C TetR family"	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_2069"	"hypothetical protein"	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1
"SVEN_0100"	"hypothetical protein"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4845"	"Ubiquinone biosynthesis monooxygenase UbiB"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6737"	"Maltose or maltodextrin ABC transporter%2C permease protein MalF"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1920"	"TraB protein"	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7230"	"Transcription regulator"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4780"	"putative acetyltransferase"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5763"	"hypothetical protein"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3171"	"hypothetical protein"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6919"	"Alpha-glucosides-binding periplasmic protein AglE precursor"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_2666"	"ABC transporter (iron.B12.siderophore.hemin)%2C periplasmic substrate-binding component"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4568"	"Adenosine deaminase"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2916"	"hypothetical protein"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_3643"	"putative regulatory protein"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6028"	"hypothetical protein"	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0
"SVEN_4300"	"putative serine or threonine protein kinase"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7007"	"hypothetical protein"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0254"	"hypothetical protein"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2464"	"hypothetical protein"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5756"	"amino acid transporter%2C APC family"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_0255"	"hypothetical protein"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2226"	"Transcriptional regulator%2C MarR family"	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0
"SVEN_6738"	"Maltose or maltodextrin ABC transporter%2C permease protein MalG"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1731"	"Isoleucyl-tRNA synthetase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5257"	"LSU ribosomal protein L28p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_4412"	"LSU ribosomal protein L13p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_4329"	"posible acyl dehydratase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_0894"	"Nitrilotriacetate monooxygenase component B"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_0991"	"putative sensor histidine kinase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2231"	"Long-chain-fatty-acid--CoA ligase"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3263"	"DedA protein"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0230"	"RNA polymerase sigma factor SigB"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0006"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1031"	"putative CbxX or CfqX family protein"	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1
"SVEN_6624"	"putative integral membrane transport protein"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6029"	"putative helicase"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1
"SVEN_4037"	"N-acetylglucosamine-6-phosphate deacetylase"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4487"	"hypothetical protein"	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1
"SVEN_2491"	"hypothetical protein"	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
"SVEN_4373"	"Translation elongation factor G"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3404"	"putative lipase or esterase"	3	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5996"	"Glucose-1-phosphate thymidylyltransferase"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4231"	"putative cyclohex-1-ene-1-carboxylate:CoA ligase"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_7297"	"TetR-family transcriptional regulator"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0
"SVEN_4673"	"hypothetical protein"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4339"	"Transcription antitermination protein NusG"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1270"	"putative small membrane protein"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6874"	"hypothetical protein"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3640"	"putative WhiP protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5668"	"Na+ or H+ antiporter NhaD type"	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3002"	"putative protease"	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1
"SVEN_0974"	"PTS system%2C N-acetylglucosamine-specific IIA component"	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_7337"	"Catalase or Peroxidase"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6229"	"Tryptophan halogenase PrnA"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_6050"	"hypothetical protein"	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5187"	"Sensory box or GGDEF family protein"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1374"	"putative integral membrane protein"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5758"	"Transcriptional regulator%2C TetR family"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2963"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2020"	"6-phosphogluconate dehydrogenase_"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5734"	"hypothetical protein"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4111"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4097"	"TetR-family transcriptional regulator"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3736"	"Dyp-type peroxidase family protein"	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3836"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_7448"	"hypothetical protein"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3285"	"ABC transporter ATP-binding protein"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5275"	"Cytosine or purine or uracil or thiamine or allantoin permease family protein"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3950"	"putative NLP or P60-family secreted protein"	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
"SVEN_0521"	"Transcriptional regulator%2C PadR family"	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0303"	"hypothetical protein"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3661"	"rRNA small subunit methyltransferase%2C glucose inhibited division protein GidB"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4385"	"SSU ribosomal protein S3p"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2735"	"ABC alpha-glucoside transporter%2C inner membrane subunit AglF"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1640"	"Pyruvate kinase"	3	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1777"	"N-acetylmuramoyl-L-alanine amidase"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1473"	"DNA polymerase III epsilon subunit"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
