gene tag	gene_old_tag	gene_start	gene_end	strand	product	closest_match	match_index	match_value	distance	affyLog_8h	affyLog_10h	affyLog_12h	affyLog_14h	affyLog_16h	affyLog_18h	affyLog_20h
SVEN_0135	SMD00586	136228	137427	+	NADH dehydrogenase	0				-0.19207400066666835	-0.16328336566666835	-0.12085707233333487	-0.12505770500000146	0.051081439999999034	0.03279288899999955	-0.14159065549999994
SVEN_0136	SMD00587	137441	138400	+	putative RNA polymerase ECF-subfamily sigma factor	0				0.12000810466666678	-0.057114436999999185	0.008480434333332454	0.004428915333334338	0.00815661300000059	-0.09794043833333355	-0.1431572023333354
SVEN_0137	SMD00588	138552	139769	+	hypothetical protein	0				0.14555321300000124	0.15658127466666727	-0.09801143866666528	-0.07376490100000055	-0.26721352066666704	-0.018568190999999956	0.1541577839999997
SVEN_0138	SMD00589	139783	140355	-	GCN5-related N-acetyltransferase	0				0.03584268066666585	0.07830116699999934	-0.27769295666666594	0.08692077500000028	0.03937642133333252	-0.08845277966666654	0.39632632899999987
SVEN_0139	SMD00592	140466	140912	+	Glyoxalase family protein	0				-0.0030767059999998736	-0.02283011100000021	-0.33293925833333304	-0.11955789666666661	-0.4534542496666667	-0.6022589346666667	-0.04981341266666561
SVEN_0140	SMD00593	141323	142843	+	Catalase	0				0.09052234566666684	-0.1911559323333325	0.06825214166666527	-0.1838656986666667	-0.8491933286666651	-0.997917398000002	0.2290957251666672
SVEN_0141	SMD00594	143006	144217	-	putative membrane protein	0				0.09327129033333215	-0.058024600333334675	0.5431245873333337	0.08516567566666833	0.053916488666667206	0.10317313099999925	0.004802685666667195
SVEN_0142	SMD00595	144251	145246	-	hypothetical protein	0				0.12880278433333192	-0.07577285033333236	0.10864430166666672	-0.01981987933333329	0.09325222699999891	-0.035505694000000254	0.1911837348333334
SVEN_0143	SMD00596	145236	146360	-	Ribonuclease BN	0				-0.05474050700000088	-0.09816297066666646	0.08204574066666748	-0.07723514866666825	0.03349725466666609	-0.002118302000000405	-0.01566460766666733
SVEN_0144	SMD00598	146500	148089	+	ABC-type antimicrobial peptide transport system%2CATPase component	0				0.007873136333332198	0.11837315866666565	0.18814763966666614	0.042967862000000245	0.029629937333332634	0.007908729666666225	0.033680662833334374
SVEN_0145	SMD00599	148108	148695	-	hypothetical protein	0				0.28515478266666694	0.053147501333333125	0.018445396000000613	-0.02965798433333333	0.0235637173333334	0.027790187666666633	-0.05658494116666635
SVEN_0146	SMD00601	148853	149341	+	hypothetical protein	0				0.0757953296666658	0.7159721026666679	0.5570762563333327	0.3230966386666676	0.07545848433333191	0.07475276899999983	0.1539310373333329
SVEN_0147	SMD00602	149438	149992	+	Cinorf13 protein	0				-0.04578939866666687	0.15539624000000085	0.18331687133333308	0.06698003166666666	0.05371054700000144	0.09229254066666748	0.06173544933333286
SVEN_0148	SMD00604	149989	151275	+	putative integral membrane protein	0				0.28402040699999986	0.4678591049999996	0.22071472566666728	-0.05090150133333271	0.26555036599999937	0.12202063833333376	0.3203251758333332
SVEN_0149	SMD00603	151253	153304	-	hypothetical protein	0				0.06304902266666801	-0.4164628626666671	0.44802994233333315	-0.01962007899999918	-0.0023347156666666535	-0.049351671666666874	-0.045609246666666436
SVEN_0150	SMD00607	153819	157922	+	hypothetical protein	0				0.12994621366666603	0.26677733833333317	0.17058415533333182	0.02766911466666766	-0.0004437206666656479	0.029400620999999738	0.3341962621666692
SVEN_0151	SMD00609	157924	158391	+	hypothetical protein	0				0.04602055400000005	0.00814437899999998	0.18118276600000005	-0.19503512799999978	-0.2913349363333335	-0.15391116766666535	0.1487985571666659
SVEN_0152	SMD00610	158511	159365	-	Aromatic hydrocarbon utilization transcriptional regulator CatR	0				0.46192947466666645	0.15250712199999938	0.14206232500000038	0.05796851966666594	0.01691138033333317	0.07310791033333341	0.41820381983333377
SVEN_0153	SMD00613	159435	160322	+	hypothetical protein	0				0.06839803733333305	0.05032433000000047	-0.2048120073333335	-0.0069709703333327155	0.04940665866666727	-0.07671546100000004	0.0697326313333333
SVEN_0154	SMD00615	160397	161764	+	NADPH-dependent mycothiol reductase Mtr	0				-0.09743737466666591	-0.187441591999999	-0.03264782633333407	-0.1594274983333328	-0.21283649300000018	0.23741617666666492	0.5952754339999995
SVEN_0155	SMD00616	161820	162308	+	probable flavin oxygenase	0				0.2810345226666682	-0.07049735800000079	-0.10352780600000067	-0.003379728000000526	-0.16375348433333325	0.10373207399999984	0.36637526016666655
SVEN_0156	SMD00617	162359	162811	-	Transcriptional regulator%2C MarR family	0				0.12732480066666518	0.2328623976666675	0.16091051933333222	-0.14667135799999897	0.08425567933333244	-0.0530802269999997	-0.15428051583333335
SVEN_0157	SMD00620	162913	164055	+	2%2C4-dienoyl-CoA reductase	0				-0.18723457566666646	-0.03330113333333262	0.5851967310000008	0.019228952333333993	-0.03979901633333327	0.13050887333333439	-0.2083257474999991
SVEN_0158	SMD00621	164070	166433	-	MMPL domain protein	0				0.20562180199999958	-0.002423289666666939	0.06083853133333328	0.005291992333332551	0.011925062666667152	-0.06273734766666639	-0.10152210283333307
SVEN_0159	SMD00622	166609	167781	+	putative two-component system sensor kinase	0				0.05648547399999959	0.18393333666666667	-0.09113262533333355	-0.05858248266666699	-0.039688398666666735	-0.010520306333333451	0.19152671533333354
SVEN_0160	SMD00623	167816	168418	+	DNA-binding response regulator%2C LuxR family	0				-0.019410083333333716	0.04347345199999886	0.03716128699999999	0.021374396333333934	0.05784645633333252	0.12020875000000064	-0.002335342500000337
SVEN_0161	SMD00624	168490	169035	+	acyl-CoA hydrolase	0				-0.10672525566666646	-0.01253510233333266	-0.11548720566666848	-0.022262071000000105	-0.09982884599999942	-0.06897327133333242	0.010794439166666336
SVEN_0162	SMD00625	169079	169792	-	Transcriptional regulator%2C TetR family	0				-0.035695809666666634	0.013347009666666132	0.042363603666666805	0.009011867333333257	0.07442894066666561	-0.043797344666666405	0.006668467000000788
SVEN_0163	SMD00628	169954	171690	+	amidotransferase-related protein	0				-0.10144835366666616	-0.03738060733333359	0.0573955806666655	-0.02432294166666704	0.06460405066666652	-0.029547594000000288	-0.03901749933333232
SVEN_0164	SMD00630	172058	173125	+	ABC transporter (iron.B12.siderophore.hemin)%2C periplasmic substrate-binding component	0				-0.7048947346666665	-0.11449692766666697	1.9660205890000002	-1.1253785273333339	-0.1186758319999992	-0.06230289033333403	-0.5450707141666671
SVEN_0165	SMD00631	173122	174225	+	ABC transporter (iron.B12.siderophore.hemin)%2C permease component	0				-0.1659066823333344	0.03125296066666561	1.414906173666667	-0.7744369023333331	0.042132430666667275	-0.24371361899999933	-0.4337458295000003
SVEN_0166	SMD00633	174222	175067	+	ABC transporter (iron.B12.siderophore.hemin)%2C ATP-binding component	0				0.09653501533333397	0.06526239800000067	0.7495690046666663	-0.5800758156666674	-0.16454837333333305	0.014906309999999756	-0.15960003799999978
SVEN_0167	SMD00635	175175	175810	+	ABC transporter	0				-0.034711525999999715	0.039667684666667036	0.025530134333331844	-0.004797533666667242	0.04246127600000005	0.0815444973333328	0.006027327666665805
SVEN_0168	SMD00636	175807	176685	+	Zinc ABC transporter%2C inner membrane permease protein ZnuB	0				0.08057667333333285	0.13022284799999895	0.022706712666666462	-0.0005675460000009735	0.06962594833333391	0.08406237233333247	-0.008827047000000476
SVEN_0169	SMD00636.1	176769	177443	+	periplasmic solute binding protein	0				0.03609712033333157	-0.022897932333333593	-0.014349123000000574	-0.04168727166666564	-0.09779716133333416	-0.005056962333334525	0.049082468666667545
SVEN_0170	SMD00637	177494	179155	-	Long-chain-fatty-acid--CoA ligase	0				-0.036799951333334135	-0.059449664333333097	0.009265865000000595	0.03739817266666634	0.011394121666666202	-0.00031851233333402007	-0.00765337599999949
SVEN_0171	SMD00640	179152	180939	-	hypothetical protein	0				0.2771678883333344	0.04127538266666608	-0.0745441996666667	-0.023273829333334106	0.035953684666667485	0.025035908999999634	0.1764471591666661
SVEN_0172	SMD00643	181080	182288	+	acyl-CoA dehydrogenase	0				0.08368933666666578	0.12462325100000093	0.0905922333333331	-0.05036236733333421	-0.0070223303333332154	0.030343661666666577	0.057006804833333646
SVEN_0173	SMD00643.1	182275	183375	-	probable unsaturated glucuronyl hydrolase	0				0.05301418700000138	-0.013560017666666369	-0.04441405633333417	0.10285791366666697	0.08501623133333247	-0.02871465066666712	0.24865909833333344
SVEN_0174	SMD00644	183372	184598	-	general substrate transporters	0				-0.21169348500000051	-0.19422670400000097	-0.07103074866666592	-0.09512372333333374	-0.05717863333333373	-0.03768629766666631	-0.1991288364999999
SVEN_0175	SMD00644.1	184837	185586	+	hypothetical protein	0				-0.12739308266666693	-0.15824854566666602	0.036990488666665655	-0.008721846666666977	0.08627819533333358	-0.01420963633333372	0.07975369633333429
SVEN_0176	SMD00646	185733	186437	+	RNA polymerase sigma-54 factor RpoN	0				0.04259266566666664	0.09848333800000031	0.056623290666666826	0.06449014400000053	0.1055896616666665	0.03542773500000074	0.0215946751666678
SVEN_0177	SMD00648	186637	187836	+	putative transmembrane efflux protein	0				0.23468583166666512	0.7918594886666659	0.2875505743333333	0.26578326533333385	0.3211582016666661	0.19647585799999945	0.10010318083333303
SVEN_0178	SMD00651	187922	188341	+	PduO	0				0.09169339166666646	-0.194632571333333	-0.08120606933333363	-0.18112921933333226	-0.18615570466666576	-0.12406780066666556	-0.26911700233333313
SVEN_0179	SMD00652	188392	189216	+	oxidoreductase of aldo or keto reductase family%2Csubgroup 1	0				0.23436837300000057	-0.00581862299999969	0.10017702899999836	-0.13451414833333342	-0.2890110296666677	-0.14240583133333207	-0.22509457866666516
SVEN_0180	SMD00653	189311	190201	+	3-hydroxyisobutyrate dehydrogenase	0				0.07362754033333374	0.09576703133333364	-0.0023405583333335755	0.1955590056666665	0.16800176833333325	0.07408202233333405	0.24875576883333306
SVEN_0181	SMD00654	190214	190855	-	Transcriptional regulator%2C TetR family	0				0.0022560590000004765	0.10072368366666584	0.10633259566666542	-0.031041689333332734	0.18402607733333376	0.053667184666667644	0.06995096183333427
SVEN_0182	SMD00657	191011	191496	+	hypothetical protein	0				-0.19974841100000074	-0.30941013666666617	-0.008560556666665775	-0.09563695733333333	-0.15546682833333314	-0.006067414000000326	-0.009125987333332475
SVEN_0183	SMD00658	191497	192717	-	Lactate 2-monooxygenase	0				0.029951379999999972	-0.050150794999999526	0.08378711733333333	0.010628383999999436	-0.015091922999999952	0.04871614800000046	0.05865517149999988
SVEN_0184	SMD00659	192852	193961	-	hypothetical protein	0				0.18241232633333215	0.17556475433333407	0.5033927750000009	-0.07722314466666713	0.00031287233333365805	-0.23750548699999996	-0.3937102664999994
SVEN_0185	SMD00661	194090	196162	-	hypothetical protein	0				0.032930417333332684	0.10229254233333318	-0.060486033000000106	0.019055567333333023	0.016537524999999498	-0.08857711100000021	0.22652203533333282
SVEN_0186	SMD00662	196345	197163	-	secreted protein	0				-0.17807287066666788	-1.3346394816666667	-0.1512188383333335	0.8898599286666675	-0.16805830499999974	-0.5439410956666668	-0.29369409966666726
SVEN_0187	SMD00663	197199	197765	-	Transcriptional regulator%2C TetR family	0				0.12857942133333466	0.0590725506666665	-0.025461127333333167	0.03529726933333155	0.1062825579999993	0.07116177866666629	0.002447222499999846
SVEN_0188	SMD00665	197871	199040	+	putative monooxygenase	0				-0.07830150666666658	-0.013796440666666854	0.03659278866666682	-0.02160704499999966	0.026904316666668038	0.05667207766666582	-0.02043743616666749
SVEN_0189	SMD00668	199184	200395	+	putative glycosyl transferase	0				-0.04903548133333313	-0.002777877999999845	0.027109859999999486	-0.07663194300000065	0.006057284999998913	0.012390507000000994	-0.025889790499999954
SVEN_0190	SMD00669	200534	202876	-	Protein-export membrane protein SecD	0				0.06399040866666716	0.08275397266666662	0.08931402633333185	-0.003843667999999134	0.005059189333333158	0.030688159333333687	0.04495353683333292
SVEN_0191	SMD00671	203628	204302	+	1-acyl-sn-glycerol-3-phosphate acyltransferase	0				-0.021098425666665754	0.039014888333333	-0.08656828133333416	-0.03678712433333331	0.13229371499999942	0.025189091333333025	0.05626257466666651
SVEN_0192	SMD00672	204438	205190	+	hypothetical protein	0				0.1757578826666668	-0.6898919393333323	0.7943661623333336	0.06669717166666622	0.1412712789999997	-0.4080832646666659	0.13100429316666773
SVEN_0193	SMD00673	205187	206254	+	hypothetical protein	0				0.14676359100000091	-0.6854514016666675	0.19404803933333437	0.10343416433333363	0.035848304666666664	-0.043899346333333256	0.19824836200000018
SVEN_0194	SMD00674	206251	207348	+	hypothetical protein	0				-0.08840526333333365	-1.104523990333334	0.04611718066666626	0.18227448433333304	0.04430225466666737	-0.2025299943333323	-0.10433180600000025
SVEN_0195	SMD00675	207345	208289	+	hypothetical protein	0				-0.11787816266666695	-0.5388182509999995	0.1389668739999994	0.26908740466666714	0.2461314519999993	0.04762359899999957	-0.026147686166666517
SVEN_0196	SMD00677	208333	208890	+	hypothetical protein	0				0.04629714699999976	-1.7263547160000003	0.1062178653333321	0.3189344073333338	0.08799297099999936	-0.10910669299999931	-0.1136009101666664
SVEN_0197	SMD00679	208973	210748	+	Asparagine synthetase	0				0.36565532999999917	-0.35777999166666774	0.17275740800000072	0.1850774666666659	0.16911479533333296	0.07436746966666785	0.3409117681666656
SVEN_0198	SMD00680	210783	212162	+	4-aminobutyraldehyde dehydrogenase	0				0.13422450999999924	-0.714800818333333	0.06044478133333264	0.34176728466666706	0.14005007999999908	0.07431953399999891	0.40343610916666606
SVEN_0199	SMD00681	212415	213308	+	Triacylglycerol lipase precursor	0				0.10036429299999927	-0.2220625156666678	-0.015407474333335003	0.18407837433333452	0.07972326033333399	0.08874380566666762	0.11654337383333413
SVEN_0200	SMD00682	213315	216128	+	hypothetical protein	0				0.15858396500000094	-0.12207943833333346	-0.14605222933333284	-0.10853870799999932	-0.030948007333332583	-0.03469717866666677	0.1122526069999994
SVEN_0201	SMD00684	216125	216700	+	hypothetical protein	0				0.012052444000000051	0.025943619666668027	-0.05594569133333405	-0.0035521643333336073	-0.030909807666667177	0.003794248999999361	-0.034971608833332724
SVEN_0202	SMD00683	216697	217227	-	NUDIX hydrolase%2C MutT	0				0.06926959466666727	0.04537225366666675	0.09985376100000032	0.11393546700000012	-0.25250340866666665	0.2640737970000009	0.34238544249999947
SVEN_0203	SMD00685	217275	218204	-	Glutaminase	0				-0.1752069503333331	-0.1420252296666682	0.11141704066666769	-0.1354225530000015	-0.09734877800000064	-0.04854166066666643	-0.04409454949999869
SVEN_0204	SMD00686	218201	219295	-	3-hydroxyisobutyryl-CoA hydrolase	0				-0.015954987000000642	-0.01748447800000008	0.021166098333333494	-0.17345020366666652	-0.1438827689999993	-0.09135865200000204	0.07818036350000135
SVEN_0205	SMD00688	219582	220265	-	putative acetyltransferase	0				-0.10713250566666677	-1.1314912736666658	2.207766707	-0.22670910266666588	-0.2876037143333319	-0.9713102593333325	0.35506268399999996
SVEN_0206	SMD00691.2	220840	221265	-	Ribonuclease HI	0				-0.021091984333333258	0.1830255359999997	0.4833330103333342	-0.16699969166666762	0.11457743533333176	0.018196314999999963	-0.39332839433333344
SVEN_0207	SMD00692	221329	222246	-	PseT polynucleotide 5-kinase and 3-phosphatase	0				0.008363206999999484	-0.41551514500000053	-0.0476865756666669	-0.3586714963333346	-0.0036711246666669695	-0.0010393826666659223	0.004565214000000317
SVEN_0208	SMD00693	222249	223457	-	polynucleotide kinase or ligase	0				0.019012215000000054	-0.32560390933333316	0.19236561133333296	-0.1858571556666666	0.0910150946666679	0.05775498866666773	-0.02509557716666677
SVEN_0209	SMD00695	223612	223959	+	hypothetical protein	0				0.3989450240000032	0.1693516413333338	0.718923594333333	-0.13693440766666853	0.515990815666667	0.3431438860000018	0.13871903150000087
SVEN_0211	SMD00697	224094	224675	+	Dienelactone hydrolase	0				0.18265282133333205	0.02538760166666698	0.11742271533333337	0.0014607680000002787	0.03440498533333347	0.07013227666666655	0.1716277805000006
SVEN_0212	SMD00698	224858	226060	+	hypothetical protein	0				0.05676689433333326	0.004759618000001353	0.04297280466666642	-0.021954607333332987	-0.007350105666667162	-0.08275536033333353	-0.03845245083333371
SVEN_0213	SMD00699	226067	226636	-	putative oxidoreductase	0				0.13782147600000005	0.01750014366666619	-0.0007444133333329717	0.06661475800000005	-0.7537958300000014	-1.453617437666666	-0.04330046683333233
