gene	product	Total_all	8h_all	10h_all	12h_all	14h_all	16h_all	18h_all	20h_all	Total_fimo	8h_fimo	10h_fimo	12h_fimo	14h_fimo	16h_fimo	18h_fimo	20h_fimo	Total_pred	8h_pred	10h_pred	12h_pred	14h_pred	16h_pred	18h_pred	20h_pred	Total_chip	8h_chip	10h_chip	12h_chip	14h_chip	16h_chip	18h_chip	20h_chip
"SVEN_3530"	"FMN reductase"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2069"	"hypothetical protein"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0
"SVEN_6707"	"LSU ribosomal protein L31p"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6420"	"hypothetical protein"	4	1	1	0	0	0	0	2	1	0	0	0	0	0	0	1	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2678"	"putative membrane protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4899"	"Maltose or maltodextrin ABC transporter%2C permease protein MalG"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_2677"	"hypothetical protein"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4810"	"hypothetical protein"	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7266"	"putative methyltransferase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4730"	"hypothetical protein"	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0
"SVEN_3285"	"ABC transporter ATP-binding protein"	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_7212"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6225"	"regulatory protein%2C ArsR"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0
"SVEN_7351"	"hypothetical protein"	4	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	4	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5734"	"hypothetical protein"	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_2488"	"MutT protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2304"	"Ferredoxin--NADP(+) reductase%2C actinobacterial (eukaryote) type"	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5756"	"amino acid transporter%2C APC family"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3276"	"putative regulatory protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1777"	"N-acetylmuramoyl-L-alanine amidase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3661"	"rRNA small subunit methyltransferase%2C glucose inhibited division protein GidB"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5011"	"LSU ribosomal protein L31p"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2374"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3971"	"putative integral membrane protein"	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_7222"	"protease"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6182"	"putative transcriptional regulator"	4	0	0	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0
"SVEN_6717"	"ABC transporter periplasmic-binding protein YtfQ"	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4246"	"hypothetical protein"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1411"	"Glucoamylase and related glycosyl hydrolases"	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7057"	"Siderophore biosynthesis protein%2C monooxygenase"	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_3640"	"putative WhiP protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1031"	"putative CbxX or CfqX family protein"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0
"SVEN_5055"	"DUF124 domain-containing protein"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1271"	"putative peptidase"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0
"SVEN_4268"	"NADH-ubiquinone oxidoreductase chain D"	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0557"	"putative sensor histidine kinase"	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	2	0	1	1	0	0	0	0
"SVEN_5052"	"Transcriptional regulator%2C MarR family"	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0521"	"Transcriptional regulator%2C PadR family"	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6135"	"membrane transport protein"	4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"SVEN_2295"	"Glycyl-tRNA synthetase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2302"	"hypothetical protein"	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	2	0	1	1	0	0	0	0
"SVEN_0458"	"hypothetical protein"	4	0	0	0	1	0	1	2	1	0	0	0	0	0	0	1	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0590"	"hypothetical protein"	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4404"	"LSU ribosomal protein L36p"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1042"	"Chitodextrinase precursor"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7140"	"D-amino-acid oxidase"	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	2	0	0	0	0	1	1	0
"SVEN_6469"	"hypothetical protein SCF81.12"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_2406"	"putative membrane protein"	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1965"	"putative phosphodiesterase"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4373"	"Translation elongation factor G"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5152"	"oligopeptide transport system integral membrane protein"	4	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6603"	"Predicted rhamnose oligosaccharide ABC transport system%2C permease component"	4	0	0	1	0	2	0	1	1	0	0	0	0	1	0	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5720"	"hypothetical protein"	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_6029"	"putative helicase"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0
"SVEN_2963"	"hypothetical protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5815"	"N-Acetyl-D-glucosamine ABC transport system%2Cpermease protein"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0461"	"cold shock protein"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0
"SVEN_7169"	"hypothetical protein"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0812"	"secreted protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6739"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4780"	"putative acetyltransferase"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6881"	"hypothetical protein"	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4413"	"SSU ribosomal protein S9p"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6026"	"hypothetical protein"	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2640"	"5-methylcytosine-specific restriction related enzyme"	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_7451"	"hypothetical protein"	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3639"	"probable conserved membrane protein"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_2464"	"hypothetical protein"	4	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	4	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1894"	"Maltose or maltodextrin ABC transporter%2Csubstrate binding periplasmic protein MalE"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0611"	"hypothetical protein"	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"SVEN_7405"	"hypothetical protein"	4	0	0	0	1	1	0	2	1	0	0	0	0	0	0	1	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1005"	"putative ankyrin protein"	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1
"SVEN_2604"	"putative sensory box or GGDEF family protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5472"	"putative secreted protein"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1378"	"transferase"	4	1	0	0	1	0	0	2	1	0	0	0	0	0	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2666"	"ABC transporter (iron.B12.siderophore.hemin)%2C periplasmic substrate-binding component"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0736"	"putative secreted protein"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5205"	"3-isopropylmalate dehydrogenase"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5086"	"putative sodium:dicarboxylate symporter"	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1623"	"SSU ribosomal protein S1p"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_5630"	"integral membrane protein"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6417"	"ATP synthase B chain"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1
"SVEN_5779"	"hypothetical protein"	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0
"SVEN_4872"	"putative integral membrane protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0
"SVEN_3763"	"hypothetical protein"	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	2	0	0	0	1	0	1	0
"SVEN_1845"	"Pyruvate dehydrogenase E1 component"	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1196"	"hypothetical protein"	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	0	1
"SVEN_1123"	"Pyridoxine biosynthesis glutamine amidotransferase%2C synthase subunit"	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0747"	"putative RNA polymerase sigma factor"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1270"	"putative small membrane protein"	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_1175"	"Argininosuccinate synthase"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0230"	"RNA polymerase sigma factor SigB"	4	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0100"	"hypothetical protein"	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5439"	"hypothetical protein"	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1194"	"LSU ribosomal protein L35p"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3465"	"putative ATP-dependent RNA helicase"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1764"	"putative transcriptional regulatory protein"	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1640"	"Pyruvate kinase"	4	1	0	0	0	2	1	0	1	0	0	0	0	1	0	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2462"	"putative ABC transporter ATP-binding protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4858"	"tetratricopeptide repeat family protein"	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0
"SVEN_5482"	"Ribonucleotide reductase of class II (coenzyme B12-dependent)"	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6873"	"ADP-ribosylglycohydrolase"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2341"	"Translation elongation factor LepA"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_3371"	"Aspartate-semialdehyde dehydrogenase"	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	4	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0228"	"L-ectoine synthase"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3861"	"putative transcriptional regulator%2C MerR family"	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	0	1
"SVEN_3097"	"Long-chain-fatty-acid--CoA ligase"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1502"	"Uncharacterized ABC transporter ATP-binding protein"	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4582"	"hypothetical protein"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3843"	"hypothetical protein"	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1
"SVEN_5966"	"Electron transfer flavoprotein%2C beta subunit"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4339"	"Transcription antitermination protein NusG"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0395"	"S-adenosyl-L-methionine dependent methyltransferase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0617"	"Cytosine or purine or uracil or thiamine or allantoin permease family protein"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1218"	"DNA polymerase I"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4929"	"hypothetical protein"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0651"	"N-acyl-L-amino acid amidohydrolase"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5153"	"putative ABC transporter ATP-binding protein"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5032"	"Cob(I)alamin adenosyltransferase PduO"	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4403"	"Translation initiation factor 1"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_4673"	"hypothetical protein"	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5722"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3098"	"putative thiolase"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3556"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_1775"	"2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_2353"	"Leucyl-tRNA synthetase"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_0091"	"hypothetical protein"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_1426"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6590"	"Beta-glucosidase"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0
"SVEN_5793"	"sporozoite surface protein"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3366"	"putative peptidase"	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7056"	"formyltransferase"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4294"	"hypothetical protein"	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4232"	"BarH"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_6519"	"hypothetical protein"	3	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6981"	"Nickel ABC transporter%2C periplasmic nickel-binding protein nikA2"	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1
"SVEN_4750"	"putative membrane protein"	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0
"SVEN_2348"	"regulatory protein%2C ArsR"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3847"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3626"	"hypothetical protein"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1
"SVEN_5446"	"Permease of the drug or metabolite transporter (DMT) superfamily"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_5812"	"aconitate hydratase"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_0265"	"magnesium or manganese-dependent protein phosphatase"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4065"	"hypothetical protein"	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3633"	"putative integral membrane protein"	3	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5585"	"hypothetical protein"	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0256"	"Integral membrane protein"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2182"	"Tellurium resistance protein TerD"	3	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1100"	"protein YceG"	3	0	0	0	0	2	0	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3745"	"hypothetical protein"	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_7007"	"hypothetical protein"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3436"	"hypothetical protein"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_7104"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1433"	"putative stomatin or prohibitin-family membrane protease subunit YbbK"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_7448"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
